gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
ITIH2;1,56684887676770e-23;0,323098788572088;0,182;0,016;2,82408841548611e-19
FOS;3,09752095869899e-23;0,333105474335377;0,199;0,026;5,58297177595906e-19
MXRA7;3,49528607788173e-23;0,380898939974800;0,565;0,315;6,29990362677404e-19
PBXIP1;3,66895836812809e-23;0,382177902089750;0,436;0,202;6,61293056271408e-19
RPS27L;3,73155852913126e-23;0,410720455433552;0,878;0,789;6,72576109290619e-19
LAMB2;4,19723867796664e-23;0,423470997144802;0,536;0,308;7,56510299316707e-19
SDC3;4,28943367239152e-23;0,435215250328861;0,540;0,308;7,73127525111848e-19
SPON2;4,99416194439324e-23;0,272648734102599;0,183;0,018;9,00147748857437e-19
GAMT;5,38731417472042e-23;0,444221638239987;0,575;0,339;9,71009506851608e-19
DPYSL3;5,96767513392168e-23;0,441337965319377;0,708;0,539;1,07561376613804e-18
PACS2;6,00543627181916e-23;0,393318895298447;0,532;0,295;1,08241983363269e-18
SPTB;6,36323486589997e-23;0,391882841885473;0,369;0,149;1,14690945222981e-18
PPP2R1A;7,28420978172092e-23;0,393022806012464;0,834;0,705;1,31290597105738e-18
TNNC1;7,29979129929380e-23;0,515901632936085;0,896;0,811;1,31571438378471e-18
TTYH1;9,16501279853283e-23;0,409829048067335;0,414;0,184;1,65190190680756e-18
RBFOX1;9,76537180435588e-23;0,350519495394031;0,265;0,069;1,76011061401710e-18
CHRNG;9,84167124710446e-23;0,422294804666251;0,409;0,180;1,77386282557811e-18
SCARB2;1,00937405121241e-22;0,350551447711029;0,502;0,261;1,81929578990525e-18
ATP5PF;1,03481842652450e-22;0,369426736426615;0,937;0,895;1,86515673196775e-18
CRNDE;1,41346531512046e-22;0,372441816154481;0,329;0,118;2,54762988397311e-18
MAPRE1;1,44719221510842e-22;0,423461857843681;0,570;0,338;2,60841924851141e-18
SLIT1;1,53559336543528e-22;0,359331880214485;0,302;0,097;2,76775348186055e-18
ACTB;1,73188290116278e-22;0,344511336798756;1,000;0,998;3,12154574105579e-18
GDI1;2,27354313694609e-22;0,418443608915940;0,635;0,428;4,09783415003163e-18
MRPL41;2,29004628842457e-22;0,396189074382761;0,584;0,344;4,12757943025645e-18
NES;2,49387414032242e-22;0,365530044634996;0,956;0,887;4,49495875051712e-18
TTYH3;2,49458665392348e-22;0,407632154534093;0,637;0,407;4,49624298503167e-18
CYB5R1;2,79063746652756e-22;0,416314675626173;0,517;0,284;5,02984496966928e-18
STMN2;3,22441083680451e-22;0,388405465296651;0,528;0,285;5,81167809225644e-18
MAN2C1;3,50202109012635e-22;0,392731769027373;0,433;0,208;6,31204281284373e-18
CACNA1S;3,68362993114231e-22;0,418875787791530;0,428;0,203;6,63937458789091e-18
NPEPL1;4,16942374511913e-22;0,432394105696979;0,441;0,211;7,51496935820273e-18
PTOV1;5,56005178879031e-22;0,394312144935538;0,799;0,643;1,00214373441157e-17
TRO;5,81044855153151e-22;0,377010670887926;0,553;0,313;1,04727524692804e-17
NSG2;6,99172229707009e-22;0,325178007200066;0,341;0,126;1,26018802682391e-17
SUN1;9,74097763250705e-22;0,377036533765434;0,433;0,207;1,75571380848307e-17
ATP5MC1;1,01437967294338e-21;0,374921182501247;0,647;0,411;1,82831792251315e-17
PPDPF;1,03361666304785e-21;-0,404091030845722;0,746;0,893;1,86299067347745e-17
TSPAN7;1,03783063117425e-21;0,376830772509878;0,420;0,202;1,87058592962847e-17
MAGED2;1,09082798270633e-21;0,342774238244226;0,959;0,926;1,96610835602990e-17
NEDD8;1,28508260680501e-21;0,358812937451116;0,868;0,749;2,31623289050535e-17
CSNK1E;1,29618541096372e-21;0,401522552256437;0,589;0,369;2,33624458472101e-17
AC020909.2;1,67235484663881e-21;0,481584837490831;0,562;0,338;3,01425237558180e-17
SEPTIN3;2,15873975527452e-21;0,285439173614255;0,331;0,118;3,89091253490680e-17
SETD7;2,35958848558411e-21;0,424287089620527;0,466;0,241;4,25292228641681e-17
FABP5;2,91739089178642e-21;0,367172175543756;0,379;0,164;5,25830534335584e-17
PMP22;2,99744718215869e-21;0,336879458275889;0,343;0,131;5,40259880112282e-17
BEST3;3,32170417701629e-21;0,314373202757667;0,242;0,061;5,98703960865416e-17
KLHL40;3,99176499497893e-21;0,397150756889474;0,390;0,177;7,19475722695003e-17
MYH7B;4,08985062774450e-21;0,478865406680843;0,340;0,133;7,37154677144668e-17
COL5A1;4,19625219960657e-21;0,410135677700388;0,878;0,810;7,56332496457088e-17
REEP1;4,24239607372733e-21;0,353811526632705;0,364;0,154;7,64649468328614e-17
CHRNA1;4,27848189044852e-21;0,443531173717395;0,550;0,328;7,71153575934442e-17
KIF1A;4,66944733198168e-21;0,310335360722971;0,372;0,151;8,41621187116378e-17
SEC61G;4,79839548410730e-21;0,313901104676169;0,941;0,884;8,64862802055501e-17
SFPQ;5,55325091899908e-21;0,375448218459759;0,846;0,718;1,00091794564039e-16
COX4I1;5,66129627726455e-21;0,325788108798313;0,984;0,956;1,02039204101416e-16
NDUFA3;6,88951653569024e-21;0,367017436367259;0,921;0,838;1,24176646039281e-16
HSPB2;1,05312147665326e-20;0,445404360697504;0,588;0,370;1,89814614951983e-16
LMO7;1,23597469466060e-20;0,355072778288898;0,395;0,175;2,22772078965627e-16
LINC00342;1,35595622517633e-20;0,401124984508072;0,303;0,111;2,44397550025781e-16
CAV3;1,53522821475608e-20;0,443518619045245;0,528;0,307;2,76709533427635e-16
MAP1B;1,66124020506645e-20;0,442695340710477;0,752;0,611;2,99421934561176e-16
MPRIP;1,86415311401899e-20;0,371582694547726;0,570;0,348;3,35994957270782e-16
TIA1;2,20576943012520e-20;0,364447048054046;0,535;0,307;3,97567882085766e-16
