gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TUBB2B,2.250927290312007e-59,0.7674298136621411,0.9,0.708,4.0570713480583616e-55
WSB1,7.583537799161779e-59,0.752921991548205,0.857,0.605,1.366856852920919e-54
SPARC,1.4471867870002732e-57,0.5974882652111768,1,0.99,2.6084094648892924e-53
C1orf61,2.0020215023791763e-54,0.9455989052119016,0.757,0.482,3.6084435558882275e-50
COL6A1,6.051965656637586e-54,0.6845291368576656,0.953,0.854,1.0908062899523585e-49
GFAP,2.0333466381977718e-53,0.8436616683635025,0.749,0.426,3.664903980687664e-49
TNC,2.8885781219664246e-53,0.7105402167104837,0.547,0.175,5.206373207032284e-49
SPARCL1,1.182474311019928e-52,0.8428370990053771,0.905,0.764,2.1312916981823182e-48
TPM1,3.974113739439719e-52,0.7061471526443726,0.98,0.9,7.16294260396615e-48
TNNT2,1.0721867613121718e-51,0.8854946500278611,0.959,0.831,1.9325094185890585e-47
